货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间
美元,686.07,680.49,688.98,688.98,686.32,2018-12-31 23:52:37
美元,686.07,680.49,688.98,688.98,686.32,2018-12-31 23:52:37
美元,686.07,680.49,688.98,688.98,686.32,2018-12-31 23:52:37
美元,686.07,680.49,688.98,688.98,686.32,2018-12-31 20:47:30
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 20:32:57
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 20:32:55
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 19:50:30
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 19:15:33
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 15:55:38
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 15:34:03
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 15:33:59
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 15:05:48
美元,686.21,680.63,689.12,689.12,686.32,2018-12-31 15:05:42
美元,686.31,680.72,689.22,689.22,686.32,2018-12-31 15:05:33
美元,686.41,680.82,689.32,689.32,686.32,2018-12-31 15:05:23
美元,686.43,680.84,689.34,689.34,686.32,2018-12-31 15:05:07
美元,686.46,680.87,689.37,689.37,686.32,2018-12-31 15:05:02
美元,686.48,680.89,689.39,689.39,686.32,2018-12-31 15:04:55
美元,686.51,680.92,689.42,689.42,686.32,2018-12-31 15:04:50
美元,686.53,680.94,689.44,689.44,686.32,2018-12-31 15:04:40
美元,686.56,680.97,689.47,689.47,686.32,2018-12-31 15:04:33
美元,686.59,681,689.5,689.5,686.32,2018-12-31 15:04:29
美元,686.61,681.02,689.52,689.52,686.32,2018-12-31 15:04:21
美元,686.41,680.82,689.32,689.32,686.32,2018-12-31 15:04:08
美元,686.51,680.92,689.42,689.42,686.32,2018-12-31 15:04:15
美元,686.31,680.72,689.22,689.22,686.32,2018-12-31 15:04:03
美元,686.21,680.63,689.12,689.12,686.32,2018-12-31 15:03:57
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 15:03:09
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 15:02:31
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 13:48:30
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 10:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 10:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 10:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 09:27:02
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 09:26:47
美元,686.11,680.53,689.02,689.02,686.32,2018-12-31 09:26:20
美元,686.31,680.72,689.22,689.22,686.32,2018-12-31 09:25:49
美元,686.41,680.82,689.32,689.32,686.32,2018-12-31 09:25:28
美元,686.51,680.92,689.42,689.42,686.32,2018-12-31 09:25:09
美元,686.61,681.02,689.52,689.52,686.32,2018-12-31 09:24:58
美元,686.41,680.82,689.32,689.32,686.32,2018-12-31 09:24:49
美元,686.21,680.63,689.12,689.12,686.32,2018-12-31 09:24:40
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 08:45:38
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 07:56:28
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 07:56:24
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 05:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 05:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 05:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-30 10:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-30 10:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-31 00:00:05
美元,686.06,680.48,688.97,688.97,686.32,2018-12-30 10:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-30 10:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-30 10:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-30 05:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-30 05:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-30 05:30:00
美元,686.06,680.48,688.97,688.97,686.32,2018-12-30 00:00:05
美元,686.06,680.48,688.97,688.97,686.32,2018-12-29 17:41:40
美元,686.06,680.48,688.97,688.97,686.32,2018-12-29 17:41:40
美元,686.06,680.48,688.97,688.97,686.32,2018-12-29 17:41:40
美元,686.06,680.48,688.97,688.97,686.32,2018-12-29 17:41:40
美元,685.71,680.13,688.61,688.61,686.32,2018-12-29 17:36:45
美元,685.21,679.64,688.11,688.11,686.32,2018-12-29 15:23:47
美元,685.51,679.93,688.41,688.41,686.32,2018-12-29 15:16:53
美元,685.21,679.64,688.11,688.11,686.32,2018-12-29 15:11:37
美元,685.51,679.93,688.41,688.41,686.32,2018-12-29 15:07:31
美元,685.21,679.64,688.11,688.11,686.32,2018-12-29 13:51:30
美元,685.51,679.93,688.41,688.41,686.32,2018-12-29 10:30:00
美元,685.51,679.93,688.41,688.41,686.32,2018-12-29 10:30:00
美元,685.51,679.93,688.41,688.41,686.32,2018-12-29 10:30:00
美元,685.51,679.93,688.41,688.41,686.32,2018-12-29 09:58:45
美元,685.61,680.03,688.51,688.51,686.32,2018-12-29 09:50:54
美元,685.71,680.13,688.61,688.61,686.32,2018-12-29 09:43:50
美元,685.91,680.33,688.81,688.81,686.32,2018-12-29 09:40:17
美元,686.01,680.43,688.92,688.92,686.32,2018-12-29 09:12:52
美元,686.21,680.63,689.12,689.12,686.32,2018-12-29 08:46:21
美元,686.36,680.77,689.27,689.27,686.32,2018-12-29 08:41:02
美元,686.36,680.77,689.27,689.27,686.32,2018-12-29 05:52:10
美元,686.36,680.77,689.27,689.27,686.32,2018-12-29 05:30:00
美元,686.36,680.77,689.27,689.27,686.32,2018-12-29 05:30:00
美元,686.36,680.77,689.27,689.27,686.32,2018-12-29 05:30:00
美元,686.36,680.77,689.27,689.27,686.32,2018-12-29 00:29:58
美元,686.11,680.53,689.02,689.02,686.32,2018-12-28 21:30:29
美元,686.11,680.53,689.02,689.02,686.32,2018-12-28 21:30:29
美元,686.11,680.53,689.02,689.02,686.32,2018-12-29 00:00:05
美元,686.11,680.53,689.02,689.02,686.32,2018-12-28 21:30:29
美元,686.01,680.43,688.92,688.92,686.32,2018-12-28 20:57:29
美元,686.01,680.43,688.92,688.92,686.32,2018-12-28 20:08:57
美元,685.81,680.23,688.71,688.71,686.32,2018-12-28 18:36:41
美元,685.91,680.33,688.81,688.81,686.32,2018-12-28 18:21:36
美元,686.11,680.53,689.02,689.02,686.32,2018-12-28 17:33:26
美元,685.91,680.33,688.81,688.81,686.32,2018-12-28 17:22:18
美元,686.01,680.43,688.92,688.92,686.32,2018-12-28 17:07:40
美元,686.16,680.58,689.07,689.07,686.32,2018-12-28 17:03:48
美元,686.06,680.48,688.97,688.97,686.32,2018-12-28 17:03:29
美元,685.81,680.23,688.71,688.71,686.32,2018-12-28 17:02:46
美元,685.66,680.08,688.56,688.56,686.32,2018-12-28 16:51:20
美元,685.61,680.03,688.51,688.51,686.32,2018-12-28 16:50:17
美元,685.51,679.93,688.41,688.41,686.32,2018-12-28 16:35:12
美元,685.44,679.86,688.34,688.34,686.32,2018-12-28 16:34:25
美元,685.27,679.69,688.17,688.17,686.32,2018-12-28 16:30:25
美元,685.27,679.69,688.17,688.17,686.32,2018-12-28 16:30:23
美元,685.21,679.64,688.11,688.11,686.32,2018-12-28 16:30:19
美元,685.16,679.59,688.06,688.06,686.32,2018-12-28 16:29:41
美元,685.11,679.54,688.01,688.01,686.32,2018-12-28 16:29:09
美元,685.03,679.46,687.93,687.93,686.32,2018-12-28 16:27:40
美元,685.01,679.44,687.91,687.91,686.32,2018-12-28 16:27:11
美元,684.91,679.34,687.81,687.81,686.32,2018-12-28 16:27:00
美元,684.81,679.24,687.71,687.71,686.32,2018-12-28 16:25:15
美元,684.7,679.13,687.6,687.6,686.32,2018-12-28 16:24:11
美元,684.56,678.99,687.46,687.46,686.32,2018-12-28 16:17:55
美元,684.61,679.04,687.51,687.51,686.32,2018-12-28 16:17:33
美元,684.76,679.19,687.66,687.66,686.32,2018-12-28 16:15:31
美元,684.71,679.14,687.61,687.61,686.32,2018-12-28 16:15:19
美元,684.66,679.09,687.56,687.56,686.32,2018-12-28 16:14:44
美元,684.49,678.92,687.39,687.39,686.32,2018-12-28 16:14:14
美元,684.33,678.76,687.23,687.23,686.32,2018-12-28 16:12:33
美元,684.21,678.65,687.11,687.11,686.32,2018-12-28 16:12:03
美元,684.11,678.55,687.01,687.01,686.32,2018-12-28 16:10:56
美元,684.06,678.5,686.96,686.96,686.32,2018-12-28 16:09:39
美元,683.93,678.37,686.83,686.83,686.32,2018-12-28 16:00:54
美元,684.01,678.45,686.91,686.91,686.32,2018-12-28 15:58:10
美元,684.06,678.5,686.96,686.96,686.32,2018-12-28 15:57:31
美元,684.11,678.55,687.01,687.01,686.32,2018-12-28 15:53:58
美元,684.06,678.5,686.96,686.96,686.32,2018-12-28 15:50:21
美元,684.06,678.5,686.96,686.96,686.32,2018-12-28 15:50:16
美元,684.09,678.53,686.99,686.99,686.32,2018-12-28 15:50:09
美元,684.07,678.51,686.97,686.97,686.32,2018-12-28 15:50:00
美元,684.07,678.51,686.97,686.97,686.32,2018-12-28 15:46:05
美元,684.07,678.51,686.97,686.97,686.32,2018-12-28 15:35:32
美元,684.01,678.45,686.91,686.91,686.32,2018-12-28 15:30:07
美元,684.01,678.45,686.91,686.91,686.32,2018-12-28 15:18:25
美元,684.11,678.55,687.01,687.01,686.32,2018-12-28 15:13:31
美元,684.27,678.7,687.17,687.17,686.32,2018-12-28 15:06:23
美元,684.26,678.69,687.16,687.16,686.32,2018-12-28 15:06:04
美元,684.36,678.79,687.26,687.26,686.32,2018-12-28 15:05:35
美元,684.36,678.79,687.26,687.26,686.32,2018-12-28 14:53:16
美元,684.26,678.69,687.16,687.16,686.32,2018-12-28 14:52:40
美元,684.16,678.6,687.06,687.06,686.32,2018-12-28 14:52:16
美元,684.26,678.69,687.16,687.16,686.32,2018-12-28 14:52:11
美元,684.06,678.5,686.96,686.96,686.32,2018-12-28 14:51:38
美元,684,678.44,686.9,686.9,686.32,2018-12-28 14:45:29
美元,683.91,678.35,686.81,686.81,686.32,2018-12-28 14:38:40
美元,683.96,678.4,686.86,686.86,686.32,2018-12-28 14:38:34
美元,684.01,678.45,686.91,686.91,686.32,2018-12-28 14:26:51
美元,684.01,678.45,686.91,686.91,686.32,2018-12-28 14:23:51
美元,684.11,678.55,687.01,687.01,686.32,2018-12-28 14:22:48
美元,684.16,678.6,687.06,687.06,686.32,2018-12-28 14:21:16
美元,684.11,678.55,687.01,687.01,686.32,2018-12-28 14:18:49
美元,684.11,678.55,687.01,687.01,686.32,2018-12-28 14:15:15
美元,684.21,678.65,687.11,687.11,686.32,2018-12-28 14:06:03
美元,684.16,678.6,687.06,687.06,686.32,2018-12-28 14:05:56
美元,684.06,678.5,686.96,686.96,686.32,2018-12-28 14:05:28
美元,684.01,678.45,686.91,686.91,686.32,2018-12-28 13:58:28
美元,683.91,678.35,686.81,686.81,686.32,2018-12-28 13:58:17
美元,683.71,678.15,686.61,686.61,686.32,2018-12-28 13:57:18
美元,683.76,678.2,686.66,686.66,686.32,2018-12-28 13:56:34
美元,683.69,678.13,686.59,686.59,686.32,2018-12-28 13:56:06
美元,683.61,678.05,686.51,686.51,686.32,2018-12-28 13:54:43
美元,683.71,678.15,686.61,686.61,686.32,2018-12-28 13:52:15
美元,683.81,678.25,686.71,686.71,686.32,2018-12-28 13:48:05
美元,683.76,678.2,686.66,686.66,686.32,2018-12-28 13:48:13
美元,683.7,678.14,686.6,686.6,686.32,2018-12-28 13:47:57
美元,683.56,678,686.46,686.46,686.32,2018-12-28 13:45:41
美元,683.61,678.05,686.51,686.51,686.32,2018-12-28 13:45:31
美元,683.81,678.25,686.71,686.71,686.32,2018-12-28 13:43:13
美元,683.91,678.35,686.81,686.81,686.32,2018-12-28 13:42:46
美元,684.01,678.45,686.91,686.91,686.32,2018-12-28 13:42:22
美元,684.29,678.72,687.19,687.19,686.32,2018-12-28 12:46:46
美元,684.21,678.65,687.11,687.11,686.32,2018-12-28 12:07:57
美元,684.21,678.65,687.11,687.11,686.32,2018-12-28 11:53:59
美元,684.26,678.69,687.16,687.16,686.32,2018-12-28 11:48:26
美元,684.16,678.6,687.06,687.06,686.32,2018-12-28 11:39:10
美元,684.26,678.69,687.16,687.16,686.32,2018-12-28 11:35:31
美元,684.31,678.74,687.21,687.21,686.32,2018-12-28 11:32:21
美元,684.21,678.65,687.11,687.11,686.32,2018-12-28 11:29:53
美元,684.31,678.74,687.21,687.21,686.32,2018-12-28 11:27:45
美元,684.41,678.84,687.31,687.31,686.32,2018-12-28 11:21:25
美元,684.31,678.74,687.21,687.21,686.32,2018-12-28 11:19:24
美元,684.44,678.87,687.34,687.34,686.32,2018-12-28 11:13:58
美元,684.49,678.92,687.39,687.39,686.32,2018-12-28 11:13:48
美元,684.54,678.97,687.44,687.44,686.32,2018-12-28 11:10:59
美元,684.59,679.02,687.49,687.49,686.32,2018-12-28 11:07:22
美元,684.51,678.94,687.41,687.41,686.32,2018-12-28 11:04:18
美元,684.56,678.99,687.46,687.46,686.32,2018-12-28 11:01:12
美元,684.61,679.04,687.51,687.51,686.32,2018-12-28 10:58:22
美元,684.53,678.96,687.43,687.43,686.32,2018-12-28 10:55:02
美元,684.46,678.89,687.36,687.36,686.32,2018-12-28 10:49:18
美元,684.39,678.82,687.29,687.29,686.32,2018-12-28 10:47:54
美元,684.31,678.74,687.21,687.21,686.32,2018-12-28 10:45:16
美元,684.41,678.84,687.31,687.31,686.32,2018-12-28 10:44:51
美元,684.51,678.94,687.41,687.41,686.32,2018-12-28 10:43:54
美元,684.56,678.99,687.46,687.46,686.32,2018-12-28 10:40:46
美元,684.66,679.09,687.56,687.56,686.32,2018-12-28 10:37:02
美元,684.71,679.14,687.61,687.61,686.32,2018-12-28 10:34:59
美元,684.79,679.22,687.69,687.69,686.32,2018-12-28 10:30:32
美元,684.71,679.14,687.61,687.61,686.32,2018-12-28 10:30:00
美元,684.71,679.14,687.61,687.61,686.32,2018-12-28 10:30:00
美元,684.71,679.14,687.61,687.61,686.32,2018-12-28 10:30:00
美元,684.71,679.14,687.61,687.61,686.32,2018-12-28 10:27:06
美元,684.76,679.19,687.66,687.66,686.32,2018-12-28 10:24:43
美元,684.69,679.12,687.59,687.59,686.32,2018-12-28 10:19:10
美元,684.61,679.04,687.51,687.51,686.32,2018-12-28 10:15:25
美元,684.61,679.04,687.51,687.51,686.32,2018-12-28 10:15:25
美元,684.61,679.04,687.51,687.51,686.32,2018-12-28 10:14:34
美元,684.61,679.04,687.51,687.51,686.32,2018-12-28 10:14:17
美元,684.61,679.04,687.51,687.51,686.32,2018-12-28 10:12:08
美元,684.71,679.14,687.61,687.61,686.32,2018-12-28 10:10:17
美元,684.81,679.24,687.71,687.71,686.32,2018-12-28 10:06:55
美元,684.81,679.24,687.71,687.71,686.32,2018-12-28 10:06:23
美元,684.7,679.13,687.6,687.6,686.32,2018-12-28 10:06:13
美元,684.56,678.99,687.46,687.46,686.32,2018-12-28 10:05:43
美元,684.61,679.04,687.51,687.51,686.32,2018-12-28 10:05:34
美元,684.66,679.09,687.56,687.56,686.32,2018-12-28 10:04:38
美元,684.56,678.99,687.46,687.46,686.32,2018-12-28 10:04:24
美元,684.51,678.94,687.41,687.41,686.32,2018-12-28 10:04:04
美元,684.41,678.84,687.31,687.31,686.32,2018-12-28 10:02:21
美元,684.34,678.77,687.24,687.24,686.32,2018-12-28 10:00:15
美元,684.26,678.69,687.16,687.16,686.32,2018-12-28 09:59:39
美元,684.31,678.74,687.21,687.21,686.32,2018-12-28 09:59:11
美元,684.21,678.65,687.11,687.11,686.32,2018-12-28 09:57:47
美元,684.27,678.7,687.17,687.17,686.32,2018-12-28 09:56:54
美元,684.19,678.63,687.09,687.09,686.32,2018-12-28 09:55:14
美元,684.11,678.55,687.01,687.01,686.32,2018-12-28 09:54:38
美元,684.21,678.65,687.11,687.11,686.32,2018-12-28 09:54:24
美元,684.11,678.55,687.01,687.01,686.32,2018-12-28 09:53:44
美元,684.01,678.45,686.91,686.91,686.32,2018-12-28 09:53:08
美元,684.11,678.55,687.01,687.01,686.32,2018-12-28 09:52:53
美元,684.31,678.74,687.21,687.21,686.32,2018-12-28 09:52:45
美元,684.41,678.84,687.31,687.31,686.32,2018-12-28 09:52:42
美元,684.51,678.94,687.41,687.41,686.32,2018-12-28 09:52:27
美元,684.71,679.14,687.61,687.61,686.32,2018-12-28 09:52:13
美元,685.03,679.46,687.93,687.93,686.32,2018-12-28 09:49:23
美元,685.08,679.51,687.98,687.98,686.32,2018-12-28 09:48:47
美元,685.11,679.54,688.01,688.01,686.32,2018-12-28 09:48:39
美元,685.16,679.59,688.06,688.06,686.32,2018-12-28 09:47:21
美元,685.11,679.54,688.01,688.01,686.32,2018-12-28 09:43:26
美元,685.21,679.64,688.11,688.11,686.32,2018-12-28 09:42:43
美元,685.16,679.59,688.06,688.06,686.32,2018-12-28 09:42:26
美元,685.11,679.54,688.01,688.01,686.32,2018-12-28 09:41:15
美元,685.06,679.49,687.96,687.96,686.32,2018-12-28 09:41:08
美元,684.96,679.39,687.86,687.86,686.32,2018-12-28 09:39:15
美元,684.81,679.24,687.71,687.71,686.32,2018-12-28 09:37:47
美元,684.91,679.34,687.81,687.81,686.32,2018-12-28 09:35:11
美元,684.81,679.24,687.71,687.71,686.32,2018-12-28 09:34:02
美元,684.71,679.14,687.61,687.61,686.32,2018-12-28 09:32:54
美元,684.61,679.04,687.51,687.51,686.32,2018-12-28 09:32:04
美元,684.71,679.14,687.61,687.61,686.32,2018-12-28 09:31:46
美元,684.76,679.19,687.66,687.66,686.32,2018-12-28 09:31:32
美元,684.91,679.34,687.81,687.81,686.32,2018-12-28 09:31:25
美元,685.01,679.44,687.91,687.91,686.32,2018-12-28 09:31:14
美元,685.21,679.64,688.11,688.11,686.32,2018-12-28 09:31:01
美元,685.51,679.93,688.41,688.41,686.32,2018-12-28 09:30:51
美元,685.71,680.13,688.61,688.61,686.32,2018-12-28 09:30:42
美元,685.96,680.38,688.87,688.87,686.32,2018-12-28 09:24:11
美元,685.96,680.38,688.87,688.87,686.32,2018-12-28 09:23:59
美元,685.96,680.38,688.87,688.87,688.94,2018-12-28 09:19:52
美元,686.16,680.58,689.07,689.07,688.94,2018-12-28 09:19:37
美元,686.26,680.67,689.17,689.17,688.94,2018-12-28 09:19:30
美元,686.51,680.92,689.42,689.42,688.94,2018-12-28 09:19:07
美元,686.36,680.77,689.27,689.27,688.94,2018-12-28 09:19:23
美元,686.46,680.87,689.37,689.37,688.94,2018-12-28 09:19:15
美元,686.41,680.82,689.32,689.32,688.94,2018-12-28 09:19:00
美元,686.31,680.72,689.22,689.22,688.94,2018-12-28 09:18:50
美元,686.21,680.63,689.12,689.12,688.94,2018-12-28 09:18:41
美元,686.11,680.53,689.02,689.02,688.94,2018-12-28 09:18:35
美元,686.01,680.43,688.92,688.92,688.94,2018-12-28 09:18:27
美元,685.91,680.33,688.81,688.81,688.94,2018-12-28 08:49:24
美元,685.46,679.88,688.36,688.36,688.94,2018-12-28 08:29:32
美元,685.46,679.88,688.36,688.36,688.94,2018-12-28 07:44:40
美元,685.46,679.88,688.36,688.36,688.94,2018-12-28 06:57:01
美元,685.46,679.88,688.36,688.36,688.94,2018-12-28 05:30:00
美元,685.46,679.88,688.36,688.36,688.94,2018-12-28 05:30:00
美元,685.46,679.88,688.36,688.36,688.94,2018-12-28 05:30:00
美元,685.46,679.88,688.36,688.36,688.94,2018-12-27 23:59:48
美元,685.46,679.88,688.36,688.36,688.94,2018-12-27 23:59:48
美元,685.46,679.88,688.36,688.36,688.94,2018-12-28 00:00:05
美元,685.46,679.88,688.36,688.36,688.94,2018-12-27 23:59:48
美元,685.41,679.83,688.31,688.31,688.94,2018-12-27 23:21:23
美元,685.11,679.54,688.01,688.01,688.94,2018-12-27 22:57:15
美元,685.31,679.73,688.21,688.21,688.94,2018-12-27 21:00:14
美元,685.31,679.73,688.21,688.21,688.94,2018-12-27 20:53:32
美元,685.31,679.73,688.21,688.21,688.94,2018-12-27 18:08:50
美元,685.31,679.73,688.21,688.21,688.94,2018-12-27 17:24:58
美元,685.31,679.73,688.21,688.21,688.94,2018-12-27 17:02:38
美元,685.21,679.64,688.11,688.11,688.94,2018-12-27 16:59:25
美元,685.31,679.73,688.21,688.21,688.94,2018-12-27 16:44:48
美元,685.36,679.78,688.26,688.26,688.94,2018-12-27 16:37:43
美元,685.41,679.83,688.31,688.31,688.94,2018-12-27 16:37:34
美元,685.51,679.93,688.41,688.41,688.94,2018-12-27 16:36:55
美元,685.61,680.03,688.51,688.51,688.94,2018-12-27 16:31:00
美元,685.51,679.93,688.41,688.41,688.94,2018-12-27 16:30:05
美元,685.71,680.13,688.61,688.61,688.94,2018-12-27 16:29:52
美元,686.01,680.43,688.92,688.92,688.94,2018-12-27 16:29:40
美元,686.11,680.53,689.02,689.02,688.94,2018-12-27 16:29:33
美元,686.31,680.72,689.22,689.22,688.94,2018-12-27 16:28:58
美元,686.21,680.63,689.12,689.12,688.94,2018-12-27 16:28:27
美元,686.31,680.72,689.22,689.22,688.94,2018-12-27 16:28:18
美元,686.41,680.82,689.32,689.32,688.94,2018-12-27 16:27:49
美元,686.61,681.02,689.52,689.52,688.94,2018-12-27 16:27:34
美元,686.71,681.12,689.62,689.62,688.94,2018-12-27 16:26:51
美元,686.96,681.37,689.87,689.87,688.94,2018-12-27 16:26:33
美元,687.01,681.42,689.92,689.92,688.94,2018-12-27 16:26:25
美元,687.16,681.57,690.07,690.07,688.94,2018-12-27 16:24:03
美元,687.16,681.57,690.07,690.07,688.94,2018-12-27 16:18:59
美元,687.1,681.51,690.01,690.01,688.94,2018-12-27 16:17:23
美元,687.01,681.42,689.92,689.92,688.94,2018-12-27 16:16:50
美元,687.06,681.47,689.97,689.97,688.94,2018-12-27 16:16:40
美元,687.16,681.57,690.07,690.07,688.94,2018-12-27 16:15:49
美元,687.21,681.62,690.12,690.12,688.94,2018-12-27 16:12:05
美元,687.31,681.71,690.22,690.22,688.94,2018-12-27 16:11:20
美元,687.41,681.81,690.32,690.32,688.94,2018-12-27 16:10:09
美元,687.51,681.91,690.42,690.42,688.94,2018-12-27 16:08:40
美元,687.55,681.96,690.47,690.47,688.94,2018-12-27 16:04:38
美元,687.65,682.06,690.57,690.57,688.94,2018-12-27 16:00:50
美元,687.7,682.11,690.62,690.62,688.94,2018-12-27 16:00:13
美元,687.74,682.15,690.66,690.66,688.94,2018-12-27 15:58:17
美元,687.78,682.19,690.7,690.7,688.94,2018-12-27 15:58:04
美元,687.82,682.23,690.74,690.74,688.94,2018-12-27 15:57:44
美元,687.88,682.29,690.8,690.8,688.94,2018-12-27 15:53:54
美元,687.95,682.36,690.87,690.87,688.94,2018-12-27 15:39:48
美元,688.03,682.44,690.95,690.95,688.94,2018-12-27 15:37:58
美元,688.03,682.44,690.95,690.95,688.94,2018-12-27 15:21:34
美元,687.95,682.36,690.87,690.87,688.94,2018-12-27 15:14:29
美元,688,682.41,690.92,690.92,688.94,2018-12-27 15:13:05
美元,688.05,682.46,690.97,690.97,688.94,2018-12-27 15:10:46
美元,688,682.41,690.92,690.92,688.94,2018-12-27 15:07:21
美元,687.9,682.31,690.82,690.82,688.94,2018-12-27 15:05:44
美元,687.83,682.24,690.75,690.75,688.94,2018-12-27 15:03:25
美元,687.71,682.12,690.63,690.63,688.94,2018-12-27 15:00:20
美元,687.75,682.16,690.67,690.67,688.94,2018-12-27 15:00:12
美元,687.7,682.11,690.62,690.62,688.94,2018-12-27 14:58:42
美元,687.75,682.16,690.67,690.67,688.94,2018-12-27 14:58:34
美元,687.86,682.27,690.78,690.78,688.94,2018-12-27 14:58:19
美元,687.86,682.27,690.78,690.78,688.94,2018-12-27 14:58:14
美元,687.86,682.27,690.78,690.78,688.94,2018-12-27 14:58:00
美元,687.86,682.27,690.78,690.78,688.94,2018-12-27 14:57:53
美元,687.86,682.27,690.78,690.78,688.94,2018-12-27 14:57:31
美元,687.86,682.27,690.78,690.78,688.94,2018-12-27 14:57:24
美元,687.9,682.31,690.82,690.82,688.94,2018-12-27 14:56:06
美元,688,682.41,690.92,690.92,688.94,2018-12-27 14:41:57
美元,687.95,682.36,690.87,690.87,688.94,2018-12-27 14:40:57
美元,687.88,682.29,690.8,690.8,688.94,2018-12-27 14:22:46
美元,687.84,682.25,690.76,690.76,688.94,2018-12-27 14:19:29
美元,687.83,682.24,690.75,690.75,688.94,2018-12-27 14:17:39
美元,687.75,682.16,690.67,690.67,688.94,2018-12-27 14:15:22
美元,687.8,682.21,690.72,690.72,688.94,2018-12-27 14:10:21
美元,687.75,682.16,690.67,690.67,688.94,2018-12-27 14:03:09
美元,687.7,682.11,690.62,690.62,688.94,2018-12-27 13:53:26
美元,687.75,682.16,690.67,690.67,688.94,2018-12-27 13:51:36
美元,687.8,682.21,690.72,690.72,688.94,2018-12-27 13:46:28
美元,687.82,682.23,690.74,690.74,688.94,2018-12-27 13:35:21
美元,687.8,682.21,690.72,690.72,688.94,2018-12-27 13:34:33
美元,687.7,682.11,690.62,690.62,688.94,2018-12-27 12:49:36
美元,687.8,682.21,690.72,690.72,688.94,2018-12-27 11:28:45
美元,687.85,682.26,690.77,690.77,688.94,2018-12-27 11:28:13
美元,687.9,682.31,690.82,690.82,688.94,2018-12-27 11:28:08
美元,687.95,682.36,690.87,690.87,688.94,2018-12-27 11:14:18
美元,687.9,682.31,690.82,690.82,688.94,2018-12-27 11:10:41
美元,687.85,682.26,690.77,690.77,688.94,2018-12-27 11:02:13
美元,687.9,682.31,690.82,690.82,688.94,2018-12-27 10:58:26
美元,687.95,682.36,690.87,690.87,688.94,2018-12-27 10:43:49
美元,688,682.41,690.92,690.92,688.94,2018-12-27 10:37:52
美元,688.1,682.51,691.02,691.02,688.94,2018-12-27 10:35:27
美元,688.12,682.53,691.04,691.04,688.94,2018-12-27 10:30:11
美元,688.03,682.44,690.95,690.95,688.94,2018-12-27 10:30:00
美元,688.03,682.44,690.95,690.95,688.94,2018-12-27 10:30:00
美元,688.03,682.44,690.95,690.95,688.94,2018-12-27 10:30:00
美元,688.03,682.44,690.95,690.95,688.94,2018-12-27 10:28:58
美元,687.96,682.37,690.88,690.88,688.94,2018-12-27 10:27:31
美元,687.85,682.26,690.77,690.77,688.94,2018-12-27 10:21:10
美元,687.89,682.3,690.81,690.81,688.94,2018-12-27 10:20:13
美元,687.89,682.3,690.81,690.81,688.94,2018-12-27 10:14:11
美元,687.85,682.26,690.77,690.77,688.94,2018-12-27 10:10:04
美元,687.9,682.31,690.82,690.82,688.94,2018-12-27 10:09:53
美元,687.95,682.36,690.87,690.87,688.94,2018-12-27 10:07:32
美元,687.95,682.36,690.87,690.87,688.94,2018-12-27 10:07:32
美元,687.9,682.31,690.82,690.82,688.94,2018-12-27 10:03:55
美元,687.9,682.31,690.82,690.82,688.94,2018-12-27 10:03:18
美元,687.9,682.31,690.82,690.82,688.94,2018-12-27 10:01:21
美元,687.88,682.29,690.8,690.8,688.94,2018-12-27 10:01:15
美元,687.8,682.21,690.72,690.72,688.94,2018-12-27 10:00:24
美元,687.7,682.11,690.62,690.62,688.94,2018-12-27 09:55:55
美元,687.71,682.12,690.63,690.63,688.94,2018-12-27 09:49:58
美元,687.6,682.01,690.52,690.52,688.94,2018-12-27 09:49:12
美元,687.55,681.96,690.47,690.47,688.94,2018-12-27 09:46:26
美元,687.51,681.91,690.42,690.42,688.94,2018-12-27 09:44:44
